"Id"|"Titulo"|"Precio"|"Modelo_anyo"|"Kilometros"|"Ubicacion"|"URL"|"Color"|"Combustible"|"Recorrido"|"Marca"|"Departamento"|"Ciudad"|"Barrio"|"Modelo"|"Unico"|"Placa"|"Anyo"|"Version"|"FrenosABS"|"Aire"|"Airbag"|"Asientos"|"Cilindros"|"Direccion"|"Financiamiento"|"Motor"|"Negociable"|"MotorReparado"|"Sonido"|"Traccion"|"Transmision"|"Vidrios"|"AlarmaControl"|"Asegurado"|"RastreoSatelital"|"CD"|"DVD"|"Planta"|"Buffer"|"Estribos"|"ForroLlantaRepuesto"|"LlantasNuevas"|"LucesAntiNiebla"|"PeliculaSeguridad"|"RetrovisoresElectricos"|"ReVTecnicoMecanica"|"RinesLujo"|"Spoiler"|"SunRoof"|"BloqueoCentral"|"ForroVolante"|"ForroAsientos"|"VolanteDeportivo"|"fecha_grabacion"
341|"Mazda 2 Mazda 2 Touring A/t"|"$ 52.400.000"|"2017"|"0 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-451671490-mazda-2-skyactiv-touring-15-at-_JM"|"Blanco"|"Gasolina"|"0"|"Mazda"|"Bogotá D.c. "|" Usaquén"|" La Calleja"|"Mazda 2"||"0"|"2017"|"MAZDA 2 TOURING A/T"|"Sí"|"Sí"|"Sí"|"Tela"||"Asistida"|"Sí"|"1500"|"No"||||"Automática"|"Eléctricos"|1||||||||||1||1||1|||1|||1|2017-09-04
342|"Mazda 2 Hb Mecanico, 1500cc, Full"|"$ 28.500.000"|"2011"|"61.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454051544-mazda-2-hb-mecanico-1500cc-full-_JM"|"Gris"|"Gasolina"|"61000"|"Mazda"|"Antioquia "|" Medellín"|" El Poblado"|"Mazda 2"|"No"|"kjo652"|"2011"||"Sí"|"Sí"|"Sí"|"Tela"|"4"|"Hidráulica"|"No"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1||||||||||1|1|1||1|1||1||||2017-09-04
343|"Mazda 2 Financiamos Sin Cuota Inicial Paga E..."|"$ 49.900.000"|"2017"|"14.700 Km"|"Valle Del Cauca"|"http://articulo.tucarro.com.co/MCO-455060127-mazda-mazda-2-financiamos-sin-cuota-inicial-paga-en-el-2018-_JM"|"Gris"|"Gasolina"|"14700"|"Mazda"|"Valle Del Cauca "|" Cali"|" El Limonar"|"Mazda 2"|"Sí"|"dlt233"|"2017"||"Sí"|"Sí"|"Sí"|"Tela"||"Asistida"|"Sí"|"1.5"|"Sí"|"No"|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|1||1||1||||||||||||1||||2017-09-04
344|"Mazda 2 Skyactiv A/t Touring 1.5"|"$ 52.400.000"|"2017"|"0 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-451671625-mazda-2-skyactiv-at-touring-15-_JM"|"Azul"|"Gasolina"|"0"|"Mazda"|"Bogotá D.c. "|" Usaquén"|" La Calleja"|"Mazda 2"||"0"|"2017"||"Sí"|"Sí"|"Sí"|"Tela"|"4"|"Asistida"|"Sí"|"1500"|"No"|"No"|||"Automática"|"Eléctricos"|1||||||||||1||1||1|||1|||1|2017-09-04
345|"Mazda 2 Gran Touring"|"$ 56.520.000"|"2017"|"0 Km"|"Tolima"|"http://articulo.tucarro.com.co/MCO-430533822-mazda-2-aut-grand-touring-cojineria-beige-o-negro-2017-_JM"|"Azul"|"Gasolina"|"0"|"Mazda"|"Tolima "|" Ibagué"||"Mazda 2"|"Sí"|"N/A"|"2017"|"GRAN TOURING"|"Sí"|"Sí"|"Sí"|"Cuero"|"4"|"Asistida"|"Sí"|"1500CC"|"No"|"No"|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|||||||||1|||1||1|1||1|1||1|2017-09-04
346|"Mazda 2 2014"|"$ 35.300.000"|"2014"|"22.700 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-453318513-mazda-mazda-2-2014-_JM"|"Gris"|"Gasolina"|"22700"|"Mazda"|"Antioquia "|" Medellín"|" El Poblado"|"Mazda 2"||"ABC123"|"2014"||"Sí"|"Sí"|"Sí"|"Cuero"||"Hidráulica"|"No"||"Sí"|"No"|"MP3"||"Mecánica"|"Eléctricos"|1|1||||||||||||||||1||||2017-09-04
347|"Mazda 2"|"$ 35.500.000"|"2015"|"28.318 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-453035768-mazda-mazda-2-_JM"|"Gris"|"Gasolina"|"28318"|"Mazda"|"Antioquia "|" Rionegro"||"Mazda 2"|"No"|"HAL862"|"2015"||"Sí"|"Sí"|"Sí"|"Cuero"|"4"|"Hidráulica"|"No"|"1500cc"|"Sí"||"MP3"||"Mecánica"|"Eléctricos"||||||||||||||||||||||2017-09-04
348|"Mazda 2 Grand Touring"|"$ 58.900.000"|"2017"|"0 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-447879844-mazda-2-grand-touring-at-_JM"|"Plateado"|"Gasolina"|"0"|"Mazda"|"Bogotá D.c. "|" Bogota"||"Mazda 2"|"Sí"|"-"|"2017"|"Grand Touring"|"Sí"|"Sí"|"Sí"|"Tela"|"4"|"Asistida"|"Sí"|"1.5 L."|"Sí"|"No"|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|||||||||1|1||1|1|1|||1|1|1|1|2017-09-04
349|"Mazda 2"|"$ 32.000.000"|"2013"|"70.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454110862-mazda-mazda-2-_JM"|"Blanco"|"Gasolina"|"70000"|"Mazda"|"Antioquia "|" Medellín"||"Mazda 2"||"MTY-165"|"2013"||"Sí"|"Sí"|"Sí"|"Tela"|"4"|"Hidráulica"|"No"|"1500"|"Sí"||"MP3"|"4x2"|"Automática"|"Eléctricos"|1||||||||||1||1|1|1|||1||||2017-09-04
350|"Mazda 2 Aut 1.5"|"$ 34.500.000"|"2013"|"46.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454050144-mazda-mazda-2-aut-15-_JM"|"Gris"|"Gasolina"|"46000"|"Mazda"|"Antioquia "|" Medellín"||"Mazda 2"|"Sí"|"MVT-483"|"2013"|"AUT 1.5"|"Sí"|"Sí"|"Sí"|"Tela"|"4"|"Hidráulica"|"No"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Automática"|"Eléctricos"|1||||||||||1|1|1||1|1||1|||1|2017-09-04
351|"Mazda 2 Mazda 2 Hb Automatico"|"$ 41.000.000"|"2015"|"11.116 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-450952903-mazda-2-hb-automatico-_JM"|"Negro"|"Gasolina"|"11116"|"Mazda"|"Bogotá D.c. "|" Bogota"||"Mazda 2"|"Sí"|"UCU139"|"2015"|"MAZDA 2 HB AUTOMATICO"|"Sí"|"Sí"|"Sí"|"Cuero"|"4 EN LINEA"|"Asistida"|"Sí"|"1480"|"Sí"|"No"|"R/Rep."|"4x2"|"Automática"|"Eléctricos"||||||||||||||||||||||2017-09-04
352|"Mazda 2 Skyactiv Grand Touring Full"|"$ 48.500.000"|"2016"|"14.700 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-452493020-mazda-mazda-2-skyactiv-_JM"|"Azul"|"Gasolina"|"14700"|"Mazda"|"Bogotá D.c. "|" Suba"|" Niza"|"Mazda 2"|"Sí"|"IXM480"|"2016"|"SKYACTIV GRAND TOURING FULL"|"Sí"|"Sí"|"Sí"|"Tela"||"Asistida"|"No"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Automática"|"Eléctricos"|1||||||||||1||||1|1||1|||1|2017-09-04
353|"Mazda 2"|"$ 29.000.000"|"2011"|"63.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-453900901-mazda-mazda-2-_JM"|"Blanco"|"Gasolina"|"63000"|"Mazda"|"Antioquia "|" Medellín"|" Conquistadores"|"Mazda 2"|"No"|"RGO396"|"2011"||"Sí"|"Sí"|"Sí"|"Tela"||"Hidráulica"|"Sí"|"1500"|"Sí"|"No"|"CD"|"4x2"|"Mecánica"|"Eléctricos"|1||||||||||1|1|1|1|1|1||1|1|||2017-09-04
354|"Mazda 2 Hb"|"$ 37.900.000"|"2015"|"42.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454919101-mazda-mazda-2-hb-_JM"|"Gris"|"Gasolina"|"42000"|"Mazda"|"Antioquia "|" Medellín"||"Mazda 2"|"Sí"|"ZZX-712"|"2015"|"HB"|"Sí"|"Sí"|"Sí"|"Tela"|"4L"|"Hidráulica"|"No"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Automática"|"Eléctricos"|1||||||||||1|1|1||1|1||1||||2017-09-04
355|"Mazda 2 Sedan"|"$ 28.500.000"|"2011"|"60.000 Km"|"Norte De Santander"|"http://articulo.tucarro.com.co/MCO-454007690-mazda-mazda-2-sedan-_JM"|"Plateado"|"Gasolina"|"60000"|"Mazda"|"Norte De Santander "|" Cúcuta"||"Mazda 2"|"Sí"|"CUD-169"|"2011"|"SEDAN"||"Sí"|"Sí"|"Tela"||"Hidráulica"|"No"|"1500"|"No"|"No"|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|||||||||1|1|1|1|||||||||2017-09-04
356|"Mazda 2 Mazda 2"|"$ 32.000.000"|"2012"|"65.750 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-453226704-mazda-mazda-2-mazda-2-_JM"|"Plateado"|"Gasolina"|"65750"|"Mazda"|"Antioquia "|" Medellín"||"Mazda 2"|"Sí"|"DJN083"|"2012"|"MAZDA 2"|"Sí"|"Sí"|"Sí"|"Tela"||"Hidráulica"|"No"|"1600"|"Sí"|"No"|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|1||||||||1|1|1|1||1|1||1||||2017-09-04
357|"Mazda 2 Grand Touring Sky Active"|"$ 49.000.000"|"2016"|"35.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454857165-mazda-mazda-2-grand-touring-sky-active-_JM"|"Rojo"|"Gasolina"|"35000"|"Mazda"|"Antioquia "|" Medellín"||"Mazda 2"|"Sí"|"IHQ-793"|"2016"|"Grand Touring Sky Active"|"Sí"|"Sí"|"Sí"|"Cuero"|"4L"|"Hidráulica"|"No"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1|||||||1|||1|1|1||1|||1||||2017-09-04
358|"Mazda 2 Hatchback 1500cc 2014"|"$ 33.500.000"|"2014"|"31.935 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-453601477-mazda-mazda-2-hatchback-1500cc-2014-_JM"|"Gris"|"Gasolina"|"31935"|"Mazda"|"Bogotá D.c. "|" Bogota"||"Mazda 2"||"HIX820"|"2014"|||"Sí"|"Sí"|"Cuero"||"Hidráulica"|"Sí"|"1500"|"No"||||"Mecánica"|"Eléctricos"||||||||||||||||||||||2017-09-04
359|"Mazda 2 Hb Mt 1500"|"$ 30.500.000"|"2013"|"37.000 Km"|"Valle Del Cauca"|"http://articulo.tucarro.com.co/MCO-453851367-mazda-2-hb-mt-1500-2013-_JM"|"Gris"||"37000"|"Mazda"|"Valle Del Cauca "|" Cali"|" San Vicente"|"Mazda 2"||"NER-457"|"2013"|"HB MT 1500"|"Sí"|"Sí"|"Sí"|"Tela"||"Hidráulica"||"1500"|"Sí"||"MP3"||"Mecánica"|"Eléctricos"|1||||||||||1|1|1||1|1||1||||2017-09-04
360|"Mazda 2 Mazda 2 Hb"|"$ 26.800.000"|"2010"|"112.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454412313-mazda-mazda-2-hb-_JM"|"Gris"|"Gasolina"|"112000"|"Mazda"|"Antioquia "|" Medellín"|" El Poblado"|"Mazda 2"||"PFQ331"|"2010"|"Mazda 2 HB"||"Sí"|"Sí"|"Tela"||"Hidráulica"||"1500"|"Sí"||"CD"||"Mecánica"|"Eléctricos"|1|||||||||||1||||||1||||2017-09-04
361|"Mazda 2 Toouring"|"$ 49.000.000"|"2017"|"9.708 Km"|"Valle Del Cauca"|"http://articulo.tucarro.com.co/MCO-454638035-mazda-2-touring-2017-at-gasolina-_JM"|"Azul"||"9708"|"Mazda"|"Valle Del Cauca "|" Cali"|" San Bosco"|"Mazda 2"|"Sí"|"XXX562"|"2017"|"toouring"|"Sí"|"Sí"|"Sí"|"Tela"|"4"|"Hidráulica"|"Sí"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|||1|1||||||1|1|1||1|1||1|||1|2017-09-04
362|"Mazda 2"|"$ 26.000.000"|"2011"|"55.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-453978728-mazda-mazda-2-_JM"|"Plateado"|"Gasolina"|"55000"|"Mazda"|"Bogotá D.c. "|" Suba"|" La Colina Campestre"|"Mazda 2"|"No"|"RGV-542"|"2011"||"Sí"|"Sí"|"Sí"|"Cuero"||"Hidráulica"||"1500"|"Sí"||"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1|1||||||||||||1||||||||2017-09-04
363|"Mazda 2 Touring"|"$ 47.950.000"|"2017"|"0 Km"|"Huila"|"http://articulo.tucarro.com.co/MCO-436025273-mazda-2-touring-_JM"|"Gris"||"0"|"Mazda"|"Huila "|" Neiva"||"Mazda 2"||"***"|"2017"|||||||"Asistida"|||"No"||||"Mecánica"|||||||||||||||||||||||2017-09-04
364|"Mazda 2 Mazda 2 Hb 1500cc"|"$ 27.500.000"|"2011"|"68.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-454492015-mazda-2-hb-1500cc-at-full-equipo-_JM"|"Gris"|"Gasolina"|"68000"|"Mazda"|"Bogotá D.c. "|" Suba"|" Niza"|"Mazda 2"|"Sí"|"RBR354"|"2011"|"MAZDA 2 HB 1500CC"|"Sí"|"Sí"|"Sí"|"Cuero"||"Hidráulica"|"No"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|||||||||||1|1|1|1|||1||||2017-09-04
365|"Mazda 2 Touring Automatico Cuero"|"$ 47.000.000"|"2016"|"25.000 Km"|"Risaralda"|"http://articulo.tucarro.com.co/MCO-454771385-mazda-2-skyactiv-touring-aut-15-cuero-mod-2016-unico-dueno-_JM"|"Blanco"|"Gasolina"|"25000"|"Mazda"|"Risaralda "|" Pereira"||"Mazda 2"|"Sí"|"XXX148"|"2016"|"Touring Automatico Cuero"|"Sí"|"Sí"|"Sí"|"Cuero"||"Asistida"|"Sí"|"1.500"|"Sí"||||"Automática"|"Eléctricos"||||||||||||||||||||||2017-09-04
366|"Mazda 2 Hb"|"$ 35.500.000"|"2014"|"56.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-445507442-mazda-2-hb-_JM"|"Gris"|"Gasolina"|"56000"|"Mazda"|"Bogotá D.c. "|" Usaquén"|" Chicó Navarra"|"Mazda 2"||"HKM441"|"2014"||"Sí"|"Sí"|"Sí"|"Tela"||"Hidráulica"|"Sí"|"1500"|"Sí"||"MP3"||"Automática"|"Eléctricos"||||1|||||||1|1|1||1|||1|||1|2017-09-04
367|"Mazda 2 Mazda 2"|"$ 24.500.000"|"2011"|"105.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-452636304-mazda-mazda-2-2011-_JM"|"Gris"|"Gasolina"|"105000"|"Mazda"|"Bogotá D.c. "|" Suba"|" Mirandela"|"Mazda 2"|"No"|"RDP377"|"2011"|"MAZDA 2"|"Sí"|"Sí"|"Sí"|"Cuero"||"Hidráulica"|"No"|"1500"|"Sí"||"CD"||"Mecánica"|"Eléctricos"|1|||1|||||||1|1|1|1||||1||||2017-09-04
368|"Mazda 2"|"$ 26.000.000"|"2010"|"64.000 Km"|"Santander"|"http://articulo.tucarro.com.co/MCO-454342380-mazda-mazda-2-_JM"|"Gris"|"Gasolina"|"64000"|"Mazda"|"Santander "|" Bucaramanga"||"Mazda 2"||"KBL-673"|"2010"||"Sí"|"Sí"|"Sí"|"Tela"||"Hidráulica"||"1500"|"Sí"||"MP3"||"Mecánica"|"Eléctricos"|||||||||||1|1|1|1||||1||||2017-09-04
369|"Mazda 2 Gran Touring"|"$ 47.900.000"|"2016"|"45.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454346318-mazda-mazda-2-gran-touring-_JM"|"Blanco"|"Gasolina"|"45000"|"Mazda"|"Antioquia "|" Rionegro"||"Mazda 2"|"No"|"UEN259"|"2016"|"GRAN TOURING"|"Sí"|"Sí"|"Sí"|"Cuero"||"Hidráulica"|"No"|"1500cc"|"Sí"|"No"|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|1||||||||||||||||||||2017-09-04
370|"Mazda 2 At"|"$ 31.700.000"|"2012"|"45.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-453829459-mazda-mazda-2-2012-_JM"|"Gris"|"Gasolina"|"45000"|"Mazda"|"Antioquia "|" Medellín"||"Mazda 2"|"No"|"MCV747"|"2012"|"AT"|"Sí"|"Sí"|"Sí"|"Cuero"|"4"|"Hidráulica"|"Sí"|"1500"|"Sí"|"No"|"CD"||"Automática"|"Eléctricos"|1|||||||||1|1|1|1||1|||||||2017-09-04
371|"Mazda 2 2009"|"$ 24.500.000"|"2009"|"110.000 Km"|"Valle Del Cauca"|"http://articulo.tucarro.com.co/MCO-454613520-mazda-mazda-2-2009-_JM"|"Gris"||"110000"|"Mazda"|"Valle Del Cauca "|" Cali"|" Valle Del Lili"|"Mazda 2"||"CUL504"|"2009"|||||||"Hidráulica"|||"Sí"||||"Automática"|||||||||||||||||||||||2017-09-04
372|"Mazda 2 Mazda 2 1.5 At"|"$ 30.800.000"|"2012"|"72.000 Km"|"Valle Del Cauca"|"http://articulo.tucarro.com.co/MCO-449665242-mazda-2-sedan-15-at-_JM"|"Gris"|"Gasolina"|"72000"|"Mazda"|"Valle Del Cauca "|" Cali"|" Multicentro"|"Mazda 2"|"Sí"|"MTM 849"|"2012"|"Mazda 2 1.5 AT"|"Sí"|"Sí"|"Sí"|"Tela"|"4"|"Hidráulica"|"Sí"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|1||||||||1|1|1|1|1|1|||1||||2017-09-04
373|"Mazda 2 Grand Touring At 1500cc"|"$ 52.000.000"|"2016"|"20.170 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-453943582-mazda-mazda-2-grand-touring-at-1500cc-_JM"|"Azul"|"Gasolina"|"20170"|"Mazda"|"Bogotá D.c. "|" Fontibón"|" Cofradia"|"Mazda 2"|"Sí"|"IJT-741"|"2016"|"Grand Touring AT 1500CC"|"Sí"|"Sí"|"Sí"|"Cuero"||"Hidráulica"||"1500"|"Sí"||"MP3"||"Automática"|"Eléctricos"|1|||||||||||||||||||||2017-09-04
374|"Mazda 2"|"$ 28.800.000"|"2011"|"82.000 Km"|"Risaralda"|"http://articulo.tucarro.com.co/MCO-451953266-mazda-mazda-2-_JM"|"Rojo"|"Gasolina"|"82000"|"Mazda"|"Risaralda "|" Pereira"||"Mazda 2"||"RDO-412"|"2011"||"Sí"|"Sí"|"Sí"|"Cuero"||"Hidráulica"||"1500"|"Sí"||"R/Rep."||"Automática"|"Eléctricos"|1|||||||||1|1||||1|||1||||2017-09-04
375|"Mazda 2 Grand Touring Hatch Back"|"$ 53.700.000"|"2017"|"5.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-453670435-mazda-mazda-2-grand-touring-hatch-back-_JM"|"Gris"|"Gasolina"|"5000"|"Mazda"|"Bogotá D.c. "|" Kennedy"|" Villa Alsacia"|"Mazda 2"|"Sí"|"JDU-588"|"2017"|"GRAND TOURING HATCH BACK"|"Sí"|"Sí"|"Sí"|"Cuero"||"Asistida"|"No"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|1||||||||||||||||||||2017-09-04
376|"Mazda 2"|"$ 27.000.000"|"2012"|"50.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-454118704-mazda-mazda-2-_JM"|"Gris"|"Gasolina"|"50000"|"Mazda"|"Bogotá D.c. "|" Suba"|" Niza"|"Mazda 2"|"Sí"|"MBW096"|"2012"||"Sí"|"Sí"|"Sí"|"Cuero"||"Hidráulica"|"No"|"1500"|"Sí"|"No"|"MP3"||"Automática"|"Eléctricos"|||||||||1||1||1|1||||1||||2017-09-04
377|"Mazda 2 Hb"|"$ 27.500.000"|"2011"|"55.500 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454574894-mazda-mazda-2-hb-_JM"|"Plateado"|"Gasolina"|"55500"|"Mazda"|"Antioquia "|" Medellín"||"Mazda 2"||"KHH-133"|"2011"|"HB"|"Sí"|"Sí"|"Sí"|"Tela"|"4L"|"Hidráulica"|"No"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Mecánica"|"Eléctricos"||||||||||||||1||||||||2017-09-04
378|"Mazda 2 Tourin Automatico"|"$ 45.800.000"|"2016"|"23.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-453505624-mazda-2-touring-automatico-_JM"|"Plateado"|"Gasolina"|"23000"|"Mazda"|"Antioquia "|" Medellín"|" El Poblado"|"Mazda 2"|"Sí"|"IGN921"|"2016"|"TOURIN AUTOMATICO"|"Sí"|"Sí"|"Sí"|"Cuero"|"4"|"Asistida"|"Sí"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|||||||||1|1|1|1||1|||1||1||2017-09-04
379|"Mazda 2 Touring Aut Skyactiv 2018"|"$ 52.400.000"|"2018"|"0 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-451967319-mazda-2-touring-aut-skyactiv-2018-_JM"|"Plateado"|"Gasolina"|"000"|"Mazda"|"Bogotá D.c. "|" Bogota"||"Mazda 2"||"000"|"2018"||"Sí"|"Sí"|"Sí"||"4"|"Asistida"|"Sí"|"1.500 CC"|"Sí"||"R/Rep."|"4x2"|"Automática"|"Eléctricos"|1|1||1|1|1|||1|1|1||1||1||1|1|1|1|1|2017-09-04
380|"Mazda 2 Grand Touring Automático Skyactiv"|"$ 55.070.000"|"2017"|"0 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-447879890-mazda-2-grand-touring-automatico-skyactiv-_JM"|"Gris"|"Gasolina"|"0"|"Mazda"|"Bogotá D.c. "|" Bogota"||"Mazda 2"||"-"|"2017"||"Sí"|"Sí"|"Sí"|"Tela"||"Asistida"|"Sí"||"Sí"|"No"|||"Automática"|"Eléctricos"|||||||||||||||1|||1||||2017-09-04
381|"Mazda 2"|"$ 27.000.000"|"2011"|"72.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-454220117-mazda-mazda-2-_JM"|"Plateado"|"Gasolina"|"72000"|"Mazda"|"Bogotá D.c. "|" Usaquén"|" Santa Bárbara Occidental"|"Mazda 2"|"Sí"|"REK-699"|"2011"||"Sí"|"Sí"|"Sí"|"Cuero"||"Hidráulica"||"1500"|"Sí"||"MP3"|"4x2"|"Automática"|"Eléctricos"|1|||1|||||||1|1|1|1|1||||||1|2017-09-04
382|"Mazda 2"|"$ 23.600.000"|"2010"|"86.759 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-454997104-mazda-mazda-2-_JM"|"Gris"|"Gasolina"|"86759"|"Mazda"|"Bogotá D.c. "|" Barrios Unidos"|" José Joaquín Vargas"|"Mazda 2"|"No"|"DDO-912"|"2010"||"Sí"|"Sí"|"Sí"|"Tela"|"4"|"Hidráulica"|"No"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1|1||1|||1|||||||||||||||2017-09-04
383|"Mazda 2 Mazda 2"|"$ 35.400.000"|"2014"|"50.000 Km"|"Valle Del Cauca"|"http://articulo.tucarro.com.co/MCO-454931604-mazda-2-automatico-2014-unico-dueno-_JM"|"Gris"|"Gasolina"|"50000"|"Mazda"|"Valle Del Cauca "|" Cali"|" Capri"|"Mazda 2"|"Sí"|"heo907"|"2014"|"MAZDA 2"|"Sí"|"Sí"|"Sí"|"Tela"|"4"|"Hidráulica"|"Sí"|"1500"|"No"|"No"|"MP3"||"Automática"|"Eléctricos"|||||||||||1||1||1|||||||2017-09-04
384|"Mazda 2 2018"|"$ 51.000.000"|"2018"|"37 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-453655353-mazda-2-2018-_JM"|"Azul"|"Gasolina"|"37"|"Mazda"|"Antioquia "|" Medellín"|" El Poblado"|"Mazda 2"|"Sí"|"EFU753"|"2018"||"Sí"|"Sí"|"Sí"|"Tela"||"Hidráulica"|"Sí"|"1496"|"Sí"|"No"|"MP3"|"4x2"|"Automática"||1||||1|||1||1|1|1|1||1|||1||||2017-09-04
385|"Mazda 2 2011"|"$ 28.500.000"|"2011"|"86.000 Km"|"Risaralda"|"http://articulo.tucarro.com.co/MCO-452853365-mazda-mazda-2-2011-_JM"|"Gris"|"Gasolina"|"86000"|"Mazda"|"Risaralda "|" Pereira"||"Mazda 2"||"KFQ593"|"2011"||"Sí"|"Sí"|"Sí"|"Tela"||"Hidráulica"||"1500"|"Sí"||||"Mecánica"||1|||||||||1|1|1|1|1|1|||1||||2017-09-04
386|"Mazda 2 2010 1.5 82 Mil Km Excelente Estado"|"$ 24.000.000"|"2010"|"82.000 Km"|"Cundinamarca"|"http://articulo.tucarro.com.co/MCO-450956417-mazda-2-2010-15-82-mil-km-excelente-estado-_JM"|"Gris"||"82000"|"Mazda"|"Cundinamarca "|" Bogota"|" Cedritos"|"Mazda 2"||"***948"|"2010"|||||||"Hidráulica"|||"Sí"||||"Mecánica"|||||||||||||||||||||||2017-09-04
387|"Mazda 2"|"$ 26.500.000"|"2009"|"56.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-452497007-mazda-mazda-2-_JM"|"Verde"|"Gasolina"|"56000"|"Mazda"|"Bogotá D.c. "|" Usaquén"|" Chicó Navarra"|"Mazda 2"|"Sí"|"DCL-603"|"2009"|||"Sí"||"Tela"|"4"|"Hidráulica"|"No"|"1500"|"Sí"|"No"|"CD"|"4x2"|"Automática"|"Eléctricos"|1|||||||||||||||||||||2017-09-04
388|"Mazda 2"|"$ 30.500.000"|"2012"|"43.300 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-452004415-mazda-mazda-2-_JM"|"Blanco"|"Gasolina"|"43300"|"Mazda"|"Antioquia "|" Medellín"|" Laureles"|"Mazda 2"|"No"|"DJN163"|"2012"||"Sí"|"Sí"|"Sí"|"Tela"||"Hidráulica"|"No"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1|1|||||||||1|1|1|1||||1||||2017-09-04
389|"Mazda 2 Mazda 2 Mt"|"$ 26.500.000"|"2012"|"73.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-454781978-mazda-mazda-2-_JM"|"Gris"|"Gasolina"|"73000"|"Mazda"|"Bogotá D.c. "|" Bogota"||"Mazda 2"|"Sí"|"MBZ949"|"2012"|"MAZDA 2 MT"|"Sí"|"Sí"|"Sí"|"Tela"|"4"|"Hidráulica"|"Sí"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1|||||||||1|1|1||1|1||1|1|1|||2017-09-04
